,postal_code,country,timestamp,cldCvrMin,cldCvrAvg,cldCvrMax,dewPtMin,dewPtAvg,dewPtMax,feelsLikeMin,feelsLikeAvg,feelsLikeMax,heatIndexMin,heatIndexAvg,heatIndexMax,mslPresMin,mslPresAvg,mslPresMax,precip,presTendMin,presTendAvg,presTendMax,radSolarMin,radSolarAvg,radSolarMax,radSolarTot,relHumMin,relHumAvg,relHumMax,sfcPresMin,sfcPresAvg,sfcPresMax,snowDepth,snowfall,spcHumMin,spcHumAvg,spcHumMax,tempMin,tempAvg,tempMax,windChillMin,windChillAvg,windChillMax,windDirAvg,windDir80mAvg,windDir100mAvg,windSpdMin,windSpdAvg,windSpdMax,windSpd80mMin,windSpd80mAvg,windSpd80mMax,windSpd100mMin,windSpd100mAvg,windSpd100mMax,wetBulbMin,wetBulbAvg,wetBulbMax
163,10019,US,2019-06-13T00:00:00-04:00,14,71,100,53.8,56.1,59.4,54.4,61.8,64.9,57.0,62.1,64.9,1007.5,1010.8,1017.5,0.56,-2.3,-0.4,0.8,0,166.4,758.9,3992.4,71.1,81.0,93.7,1006.8,1010.2,1017.2,0.0,0.0,8.7,9.6,10.7,57.0,62.1,64.9,54.4,61.8,64.9,69,70,70,2.5,7.1,15.6,1.7,11.7,21.3,1.0,11.1,20.9,55.8,58.5,60.1
164,10019,US,2019-06-14T00:00:00-04:00,0,9,68,41.2,50.7,59.9,58.0,66.7,75.7,59.4,66.8,75.7,1009.4,1013.1,1018.6,0.0,-0.4,0.4,1.1,0,337.3,960.7,8095.2,29.7,59.7,94.2,1008.4,1012.6,1018.6,0.0,0.0,5.5,8.0,10.9,59.4,66.8,75.3,58.0,66.7,75.3,264,266,267,3.0,8.8,13.9,8.7,15.3,19.9,8.2,15.4,19.3,55.7,58.3,60.5
165,10019,US,2019-06-15T00:00:00-04:00,0,24,100,47.6,51.2,56.3,59.3,73.2,82.4,59.3,73.2,82.4,1014.3,1017.5,1020.7,0.0,-1.1,-0.2,0.6,0,366.1,1005.2,8788.1,30.3,48.3,69.6,1013.9,1017.2,1020.6,0.0,0.0,6.9,8.1,9.7,59.3,73.0,82.4,59.3,73.0,82.4,208,221,221,1.3,7.9,14.2,5.2,13.9,20.0,6.4,14.8,20.3,53.5,60.8,64.5
166,10019,US,2019-06-16T00:00:00-04:00,0,41,100,58.2,64.7,69.2,67.6,75.5,84.5,67.6,75.5,84.5,1009.1,1011.4,1014.5,0.05,-1.1,-0.1,0.6,0,271.9,895.9,6525.3,58.6,71.9,86.9,1008.3,1011.0,1014.1,0.0,0.0,10.3,13.1,15.2,67.6,74.4,81.7,67.6,74.4,81.7,217,225,226,2.2,5.9,9.4,7.9,11.4,15.3,7.2,11.7,16.1,63.2,68.0,71.5
167,10019,US,2019-06-17T00:00:00-04:00,0,49,97,64.2,66.0,69.1,70.2,73.4,79.4,70.2,73.4,79.4,1011.2,1014.4,1015.8,0.0,-0.5,0.2,1.5,0,196.3,657.8,4710.2,70.2,79.1,89.7,1010.6,1014.3,1015.7,0.0,0.0,12.7,13.6,15.1,70.2,72.8,76.6,70.2,72.8,76.6,352,262,244,1.5,3.2,6.2,0.8,4.9,9.8,0.5,4.4,8.9,66.7,68.3,70.2
168,10019,US,2019-06-18T00:00:00-04:00,37,83,100,65.7,68.1,70.6,67.1,70.3,74.3,67.1,70.3,74.3,1010.6,1012.9,1015.2,0.92,-0.7,-0.1,0.7,0,137.3,666.3,3294.3,85.0,92.8,97.0,1010.3,1012.6,1014.8,0.0,0.0,13.4,14.6,15.9,67.1,70.3,74.3,67.1,70.3,74.3,131,130,123,0.6,3.6,7.0,1.6,5.3,9.0,2.7,5.1,8.5,66.5,68.8,71.2
169,10019,US,2019-06-19T00:00:00-04:00,83,96,100,65.4,66.3,67.7,66.5,68.2,71.0,66.5,68.2,71.0,1006.8,1010.0,1011.9,0.08,-0.7,-0.2,0.3,0,139.8,448.7,3354.6,85.7,93.2,97.2,1006.9,1010.0,1011.8,0.0,0.0,13.2,13.7,14.4,66.5,68.2,71.0,66.5,68.2,71.0,102,100,104,0.9,4.5,6.4,2.3,6.3,8.8,2.5,6.9,10.2,65.8,66.9,68.4
170,10019,US,2019-06-20T00:00:00-04:00,16,82,100,64.3,69.0,73.1,65.0,72.1,82.8,65.0,72.1,82.8,998.0,1001.8,1006.3,0.53,-1.2,-0.4,0.4,0,146.2,770.2,3509.2,83.7,93.2,98.2,997.4,1001.1,1006.0,0.0,0.0,12.8,15.3,17.5,65.0,71.1,78.1,65.0,71.1,78.1,132,151,175,2.2,4.4,7.8,2.4,6.2,10.4,5.0,6.9,10.4,64.5,69.7,74.3
171,10019,US,2019-06-21T00:00:00-04:00,0,42,98,50.0,59.8,69.1,65.9,71.4,79.3,65.9,71.4,79.3,997.3,1003.7,1011.0,0.7,-0.7,0.6,1.3,0,191.2,680.7,4588.7,38.7,70.2,97.0,996.6,1003.0,1010.7,0.0,0.0,7.7,11.4,15.3,65.9,71.3,79.2,65.9,71.3,79.2,324,325,327,2.1,7.9,13.4,4.3,14.6,20.9,5.8,14.7,20.1,57.6,64.6,70.2
172,10019,US,2019-06-22T00:00:00-04:00,0,0,0,46.7,50.8,53.7,62.3,72.9,81.7,62.3,72.9,81.7,1011.0,1013.0,1015.7,0.0,-0.3,0.2,1.1,0,368.4,1009.0,8840.8,29.9,47.8,69.9,1010.6,1012.3,1015.5,0.0,0.0,6.9,7.9,8.8,62.3,72.8,81.7,62.3,72.8,81.7,317,319,321,4.7,8.5,13.5,14.2,17.3,20.5,14.2,16.8,20.0,56.6,60.7,63.8
173,10019,US,2019-06-23T00:00:00-04:00,0,0,0,49.2,52.6,56.9,64.2,76.3,85.7,64.2,76.3,85.7,1011.1,1014.1,1017.2,0.0,-1.0,-0.2,0.8,0,369.6,1009.3,8869.1,30.6,45.7,63.8,1011.0,1013.8,1017.0,0.0,0.0,7.5,8.5,9.9,64.2,76.1,85.7,64.2,76.1,85.7,291,302,302,3.6,6.9,11.1,9.6,13.5,18.4,9.4,12.9,16.8,57.2,62.7,66.5
174,10019,US,2019-06-24T00:00:00-04:00,0,9,49,52.7,59.0,66.4,66.4,78.3,86.7,66.4,78.3,86.7,1009.4,1011.0,1012.2,0.0,-0.5,-0.1,0.5,0,352.5,992.4,8461.4,32.7,55.3,72.9,1009.8,1011.0,1012.4,0.0,0.0,8.6,10.8,13.9,66.4,77.4,86.7,66.4,77.4,86.7,201,221,224,1.7,4.2,9.0,0.5,7.3,13.1,1.6,7.0,11.3,60.9,66.2,69.8
175,10019,US,2019-06-25T00:00:00-04:00,0,62,100,66.4,70.0,73.2,72.0,79.8,91.8,72.0,79.8,91.8,1008.2,1010.4,1013.2,0.59,-0.5,0.1,0.8,0,153.7,618.2,3689.1,56.8,79.4,95.1,1009.0,1010.0,1012.3,0.0,0.0,13.8,15.7,17.5,72.0,77.3,86.6,72.0,77.3,86.6,160,159,186,0.8,3.5,6.4,0.9,6.1,13.1,1.6,6.0,12.3,69.0,72.2,75.1
176,10019,US,2019-06-26T00:00:00-04:00,0,3,29,54.3,62.6,69.0,70.8,82.2,90.6,70.8,82.2,90.6,1013.6,1016.1,1017.6,0.0,-0.5,0.2,0.9,0,363.0,995.2,8712.2,29.6,57.2,87.1,1012.8,1015.7,1017.2,0.0,0.0,9.2,12.3,15.1,70.8,81.3,90.6,70.8,81.3,90.6,304,317,313,2.7,4.8,7.3,4.9,7.9,13.6,4.7,7.6,13.4,68.0,69.6,71.4
177,10019,US,2019-06-27T00:00:00-04:00,0,0,0,51.2,58.9,66.4,72.2,83.7,91.0,72.2,83.7,91.0,1017.9,1019.6,1020.6,0.0,-0.4,0.1,0.7,0,362.1,988.8,8691.6,27.2,47.1,78.2,1017.4,1019.3,1020.4,0.0,0.0,8.1,10.8,13.8,72.2,83.2,91.0,72.2,83.2,91.0,325,331,329,1.2,4.7,8.8,3.1,8.9,12.6,4.0,7.4,11.5,66.4,68.6,70.2
178,10019,US,2019-06-28T00:00:00-04:00,0,0,0,57.8,60.3,64.8,72.2,83.2,91.9,72.2,83.2,91.9,1018.4,1020.4,1021.9,0.0,-0.6,-0.1,0.6,0,340.6,968.2,8174.8,34.6,49.1,70.0,1018.4,1020.3,1022.0,0.0,0.0,10.3,11.2,13.0,72.2,82.4,91.3,72.2,82.4,91.3,206,193,181,0.5,3.9,9.5,1.0,6.9,15.5,0.8,6.2,13.5,65.6,68.6,71.5
179,10019,US,2019-06-29T00:00:00-04:00,0,29,100,62.8,67.1,70.2,73.1,82.8,96.5,73.1,82.8,96.5,1010.5,1014.7,1018.7,0.24,-1.2,-0.3,1.0,0,322.0,957.1,7728.0,37.4,66.4,85.4,1010.1,1014.0,1018.2,0.0,0.0,12.4,14.2,15.8,73.1,80.4,93.5,73.1,80.4,93.5,245,251,252,2.1,6.1,11.3,5.2,10.1,17.9,6.5,10.2,16.2,69.3,71.5,74.5
180,10019,US,2019-06-30T00:00:00-04:00,0,0,6,54.1,60.2,68.5,69.2,77.5,85.6,69.2,77.5,85.6,1007.4,1009.3,1011.9,0.0,-0.9,0.1,1.1,0,350.4,961.8,8410.3,36.0,58.7,84.9,1006.1,1008.7,1011.8,0.0,0.0,9.0,11.4,14.8,69.2,76.9,85.6,69.2,76.9,85.6,315,317,317,3.5,9.4,17.5,11.6,16.4,25.2,12.6,15.9,23.1,61.7,66.7,69.9
181,10019,US,2019-07-01T00:00:00-04:00,0,0,0,53.4,57.0,61.3,65.0,77.3,86.5,65.0,77.3,86.5,1011.4,1012.6,1014.0,0.0,-0.6,0.0,0.5,0,360.7,997.5,8657.4,32.2,52.2,74.7,1011.3,1012.4,1013.8,0.0,0.0,8.9,10.0,11.6,65.0,76.9,86.5,65.0,76.9,86.5,311,315,312,2.7,5.5,7.3,7.0,10.3,15.9,5.2,9.8,15.7,59.9,64.9,67.5
182,10019,US,2019-07-02T00:00:00-04:00,0,9,100,60.0,64.1,70.6,70.1,82.3,92.2,70.1,82.3,92.2,1007.3,1009.7,1012.2,0.02,-0.8,-0.1,0.8,0,340.7,958.2,8175.9,42.2,58.9,73.7,1006.7,1009.4,1011.8,0.0,0.0,11.2,12.9,16.1,70.1,80.4,88.6,70.1,80.4,88.6,286,288,283,1.1,4.3,7.1,2.4,7.1,11.5,4.2,7.2,10.5,64.4,69.7,73.7
183,10019,US,2019-07-03T00:00:00-04:00,0,22,99,67.1,68.2,69.6,79.6,84.4,90.9,79.6,84.4,90.9,1008.5,1011.2,1013.9,0.01,-0.3,0.2,1.0,0,283.3,778.8,6799.2,52.0,65.9,76.8,1008.5,1011.0,1014.5,0.0,0.0,14.4,14.8,15.4,76.4,81.0,87.0,76.4,81.0,87.0,319,282,309,0.6,2.8,5.5,1.0,4.5,9.4,1.1,4.1,9.9,70.6,72.2,73.6
184,10019,US,2019-07-04T00:00:00-04:00,0,15,96,56.2,66.6,70.8,73.6,83.3,91.5,73.6,83.3,91.5,1014.9,1017.5,1019.8,0.0,-0.4,0.2,1.0,0,352.7,974.6,8464.7,32.9,64.6,87.7,1014.8,1017.7,1020.4,0.0,0.0,9.8,14.0,16.0,73.6,81.1,90.6,73.6,81.1,90.6,153,150,147,0.5,4.5,9.9,1.8,6.5,13.5,1.3,6.0,12.4,69.3,71.6,74.7
185,10019,US,2019-07-05T00:00:00-04:00,26,72,100,68.7,71.2,74.8,73.6,82.1,89.4,73.6,82.1,89.4,1016.6,1019.3,1020.9,0.0,-0.8,-0.1,0.4,0,267.7,882.5,6425.6,62.3,79.1,89.2,1016.8,1019.5,1021.2,0.0,0.0,14.8,16.2,18.3,73.6,78.5,84.0,73.6,78.5,84.0,166,156,156,2.0,4.9,9.2,2.6,6.4,12.2,3.0,6.5,11.1,70.4,73.4,75.8
186,10019,US,2019-07-06T00:00:00-04:00,0,55,100,70.7,73.2,75.5,80.7,87.0,98.4,80.7,87.0,98.4,1010.0,1012.9,1017.0,0.2,-0.9,-0.3,0.8,0,274.0,848.6,6576.9,60.3,77.8,89.2,1009.4,1012.5,1016.2,0.0,0.0,16.0,17.5,18.8,76.4,81.0,89.2,76.4,81.0,89.2,210,230,234,1.6,5.6,11.5,4.6,7.6,13.9,5.2,8.0,13.2,73.0,75.4,78.1
187,10019,US,2019-07-07T00:00:00-04:00,0,13,51,62.9,67.4,72.1,72.3,80.2,86.8,72.3,80.2,86.8,1009.9,1012.5,1014.5,0.0,-0.4,0.2,0.9,0,284.1,793.7,6816.7,53.5,71.7,87.3,1009.7,1012.4,1014.4,0.0,0.0,12.2,14.4,16.8,72.3,77.7,84.2,72.3,77.7,84.2,92,75,76,1.4,6.1,10.5,3.3,9.6,12.9,4.3,9.3,12.7,67.2,70.8,73.4
188,10019,US,2019-07-08T00:00:00-04:00,0,25,72,58.5,63.0,66.4,70.1,74.4,81.0,70.1,74.4,81.0,1013.5,1015.0,1016.7,0.07,-0.5,0.1,0.9,0,234.4,660.9,5624.4,49.6,70.1,86.2,1013.5,1015.0,1016.2,0.0,0.0,10.5,12.3,13.7,70.1,73.9,79.6,70.1,73.9,79.6,55,245,178,1.2,3.0,5.5,0.9,4.1,6.7,0.9,4.0,6.3,65.3,66.9,68.2
189,10019,US,2019-07-09T00:00:00-04:00,0,1,6,55.1,62.4,67.4,68.7,80.7,89.4,68.7,80.7,89.4,1015.1,1016.4,1017.4,0.0,-0.6,0.1,0.7,0,357.4,993.0,8577.4,32.0,59.3,88.6,1015.5,1016.5,1017.6,0.0,0.0,9.4,12.1,14.3,68.7,79.8,89.4,68.7,79.8,89.4,298,275,276,0.3,3.8,6.7,2.5,6.5,10.3,3.5,5.8,9.3,66.3,68.9,71.0
190,10019,US,2019-07-10T00:00:00-04:00,0,4,28,62.7,66.7,69.6,71.9,84.1,92.3,71.9,84.1,92.3,1014.4,1016.0,1017.6,0.0,-0.5,-0.1,0.5,0,336.3,947.6,8072.2,43.0,62.2,81.3,1014.4,1016.0,1017.9,0.0,0.0,12.3,14.0,15.4,71.9,81.5,89.2,71.9,81.5,89.2,218,236,238,1.5,4.3,9.0,1.8,6.8,13.4,2.6,7.1,13.4,67.7,71.6,74.4
191,10019,US,2019-07-11T00:00:00-04:00,0,44,100,61.1,68.7,73.9,73.6,79.7,88.3,73.6,79.7,88.3,1006.8,1012.1,1015.3,1.14,-1.0,-0.3,0.3,0,281.6,936.7,6758.1,49.5,76.1,94.7,1006.9,1011.9,1015.0,0.0,0.0,11.5,15.1,17.8,73.6,77.4,84.8,73.6,77.4,84.8,174,175,180,2.5,6.0,11.7,1.1,10.6,17.4,4.1,10.9,15.6,67.8,71.6,74.5
192,10019,US,2019-07-12T00:00:00-04:00,0,20,90,59.1,66.7,71.3,72.5,81.6,91.7,72.5,81.6,91.7,1005.9,1007.9,1011.1,0.0,-0.7,0.2,0.9,0,315.4,878.5,7570.5,42.1,67.3,94.4,1005.8,1007.5,1011.2,0.0,0.0,10.9,14.2,16.4,72.5,79.7,89.3,72.5,79.7,89.3,298,303,302,1.9,6.9,12.4,4.0,11.1,17.0,5.0,10.9,16.3,67.3,71.1,74.0
193,10019,US,2019-07-13T00:00:00-04:00,0,0,4,61.9,64.1,66.5,69.9,81.5,90.3,69.9,81.5,90.3,1011.8,1013.0,1014.2,0.0,-0.5,0.1,0.7,0,331.6,915.5,7957.9,45.1,59.7,79.2,1011.3,1012.7,1014.0,0.0,0.0,11.9,12.8,14.0,69.9,79.9,87.8,69.9,79.9,87.8,273,287,280,3.8,5.8,8.6,5.6,9.3,12.9,5.7,9.4,12.4,65.6,69.5,72.6
194,10019,US,2019-07-14T00:00:00-04:00,0,4,89,55.2,61.7,66.6,74.5,84.4,91.9,74.5,84.4,91.9,1012.3,1013.5,1015.7,0.0,-0.3,0.2,0.8,0,342.6,943.8,8222.8,31.1,50.7,72.4,1012.2,1013.4,1016.2,0.0,0.0,9.5,11.9,14.1,74.5,82.8,90.5,74.5,82.8,90.5,301,304,303,2.7,7.4,12.8,7.8,12.9,19.0,9.1,12.8,17.3,65.2,69.5,73.4
195,10019,US,2019-07-15T00:00:00-04:00,0,3,47,54.8,58.7,64.3,68.6,79.8,87.9,68.6,79.8,87.9,1015.4,1017.0,1018.8,0.0,-0.8,0.1,0.7,0,355.3,984.8,8525.5,33.1,51.0,71.3,1015.5,1017.0,1018.7,0.0,0.0,9.2,10.6,12.9,68.6,79.3,87.9,68.6,79.3,87.9,304,304,305,1.2,4.1,6.6,1.8,6.8,12.6,2.3,6.6,12.7,62.7,66.7,69.4
196,10019,US,2019-07-16T00:00:00-04:00,0,5,76,60.8,65.2,71.0,71.2,85.3,95.8,71.2,85.3,95.8,1015.2,1016.8,1018.5,0.0,-0.6,-0.1,0.4,0,341.0,956.5,8183.4,38.3,57.1,74.2,1015.2,1016.8,1018.7,0.0,0.0,11.5,13.4,16.2,71.2,82.7,92.1,71.2,82.7,92.1,215,224,224,1.3,5.4,9.8,0.9,8.5,16.0,1.5,8.4,14.6,65.6,71.2,74.9
197,10019,US,2019-07-17T00:00:00-04:00,0,39,97,68.3,72.6,75.4,73.7,90.1,105.1,73.7,90.1,105.1,1010.9,1013.4,1015.8,0.92,-0.9,-0.2,1.7,0,293.7,879.3,7048.3,49.3,70.3,96.4,1009.9,1012.9,1015.3,0.0,0.0,14.8,17.3,19.0,73.7,84.0,93.9,73.7,84.0,93.9,208,232,230,1.0,5.9,11.8,1.2,7.7,18.7,1.6,7.7,12.1,71.9,75.9,79.7
198,10019,US,2019-07-18T00:00:00-04:00,32,87,100,68.9,72.3,74.7,71.5,78.0,84.8,71.5,78.0,84.8,1011.3,1012.2,1013.4,0.39,-0.4,0.0,0.9,0,104.6,375.2,2509.1,85.7,91.5,95.2,1011.3,1012.1,1012.8,0.0,0.0,15.0,16.9,18.3,71.5,75.0,79.0,71.5,75.0,79.0,58,53,61,1.0,5.1,10.4,1.0,7.0,15.8,0.2,6.5,12.3,69.7,73.1,75.7
199,10019,US,2019-07-19T00:00:00-04:00,0,43,100,68.7,73.4,77.1,71.5,90.4,106.7,71.5,90.4,106.7,1009.8,1011.4,1013.2,0.0,-0.6,-0.1,0.4,0,284.6,879.0,6830.8,54.4,74.0,91.4,1009.6,1011.4,1012.9,0.0,0.0,14.9,17.8,20.0,71.5,83.2,94.1,71.5,83.2,94.1,216,234,236,1.3,5.6,10.2,0.6,7.7,14.2,0.5,8.0,14.7,69.6,76.1,80.5
200,10019,US,2019-07-20T00:00:00-04:00,0,1,5,70.6,73.9,76.1,89.2,101.0,109.9,89.2,101.0,109.9,1007.9,1009.7,1011.3,0.0,-0.7,-0.1,0.6,0,328.7,933.5,7889.2,40.4,58.9,80.8,1007.9,1009.7,1011.3,0.0,0.0,16.5,18.2,19.4,81.9,91.1,99.0,81.9,91.1,99.0,265,267,268,3.2,6.7,11.8,6.0,10.9,14.5,7.2,10.7,13.3,77.1,78.8,80.3
201,10019,US,2019-07-21T00:00:00-04:00,0,9,66,70.0,73.5,75.4,85.7,99.5,112.0,85.7,99.5,112.0,1007.5,1008.9,1010.9,0.02,-0.6,0.1,1.6,0,325.6,937.6,7813.5,43.0,59.5,75.9,1007.1,1008.7,1011.8,0.0,0.0,15.8,18.0,19.0,81.1,90.1,98.9,81.1,90.1,98.9,273,281,282,3.3,7.2,11.5,8.6,11.7,15.1,8.7,11.3,13.8,73.8,78.2,80.9
202,10019,US,2019-07-22T00:00:00-04:00,0,40,100,70.1,71.8,75.5,72.3,84.3,96.7,72.3,84.3,96.7,1007.0,1009.3,1011.4,1.37,-1.1,-0.2,1.9,0,288.9,890.8,6932.9,56.3,76.8,97.6,1005.3,1008.6,1011.0,0.0,0.0,15.8,16.8,19.0,72.3,80.3,88.9,72.3,80.3,88.9,154,106,143,0.1,4.9,12.2,1.4,6.7,15.2,1.4,5.8,11.5,71.7,74.3,77.8
203,10019,US,2019-07-23T00:00:00-04:00,75,94,100,64.3,66.1,72.4,66.7,70.9,74.5,66.7,70.9,74.5,1006.1,1010.6,1013.5,0.73,-1.1,0.2,1.2,0,103.7,562.3,2488.9,72.3,85.3,96.8,1005.9,1010.0,1012.9,0.0,0.0,12.8,13.7,17.0,66.7,70.9,74.5,66.7,70.9,74.5,21,22,20,1.9,5.7,11.1,3.4,8.3,16.8,3.2,7.6,12.9,66.1,67.7,73.0
204,10019,US,2019-07-24T00:00:00-04:00,0,13,93,57.0,62.8,66.5,67.7,76.4,83.9,67.7,76.4,83.9,1011.3,1014.1,1016.8,0.01,-0.5,0.2,0.9,0,327.4,962.5,7857.8,40.3,66.9,92.7,1011.6,1013.9,1016.6,0.0,0.0,10.0,12.2,13.8,67.7,75.7,83.8,67.7,75.7,83.8,19,35,25,0.9,4.1,7.0,3.0,6.5,11.1,1.2,5.3,7.9,66.1,67.5,68.7
205,10019,US,2019-07-25T00:00:00-04:00,0,0,0,53.0,59.7,64.0,69.6,78.0,85.4,69.6,78.0,85.4,1016.6,1019.5,1021.6,0.0,-0.3,0.2,0.7,0,339.3,953.4,8142.7,33.0,57.0,79.9,1016.5,1019.2,1021.7,0.0,0.0,8.6,10.9,12.6,69.6,77.5,85.4,69.6,77.5,85.4,353,322,323,1.3,4.1,7.8,2.2,7.2,10.3,2.5,6.0,9.2,64.6,66.6,68.0
206,10019,US,2019-07-26T00:00:00-04:00,0,0,7,58.0,61.3,64.2,68.8,79.7,87.5,68.8,79.7,87.5,1022.4,1023.9,1025.2,0.01,-0.5,0.1,0.6,0,336.6,956.8,8078.4,36.7,57.0,81.2,1022.0,1023.8,1024.9,0.0,0.0,10.3,11.5,12.6,68.8,79.0,87.5,68.8,79.0,87.5,179,181,177,1.4,3.7,8.1,1.5,6.8,12.9,1.7,5.4,9.9,64.8,67.9,69.6
207,10019,US,2019-07-27T00:00:00-04:00,0,0,0,63.0,64.4,66.0,71.6,80.8,88.5,71.6,80.8,88.5,1021.2,1023.4,1025.3,0.0,-0.8,-0.1,0.4,0,330.5,942.4,7931.9,46.2,61.9,77.4,1021.3,1023.2,1025.3,0.0,0.0,12.2,12.8,13.6,71.6,79.1,86.3,71.6,79.1,86.3,180,184,187,0.8,5.3,11.1,2.0,9.1,15.9,2.0,8.3,14.1,66.5,69.5,72.4
208,10019,US,2019-07-28T00:00:00-04:00,0,0,2,62.2,65.6,68.5,72.8,84.9,94.4,72.8,84.9,94.4,1015.7,1018.3,1021.5,0.02,-0.7,-0.2,0.4,0,329.3,939.1,7902.7,38.1,58.6,79.7,1015.5,1018.3,1021.2,0.0,0.0,12.1,13.5,14.8,72.8,82.7,91.9,72.8,82.7,91.9,243,249,248,3.5,7.2,12.0,4.7,11.3,15.8,5.3,11.1,14.4,67.7,71.3,73.6
209,10019,US,2019-07-29T00:00:00-04:00,0,0,0,65.1,67.9,70.6,74.0,88.1,97.2,74.0,88.1,97.2,1013.8,1015.1,1017.1,0.0,-0.6,-0.1,0.6,0,324.3,936.8,7783.3,41.7,58.9,75.1,1013.5,1015.2,1016.7,0.0,0.0,13.2,14.7,16.0,74.0,84.3,92.7,74.0,84.3,92.7,228,245,245,0.5,5.3,10.2,4.1,7.3,11.3,4.7,8.1,11.4,68.2,73.1,75.7
210,10019,US,2019-07-30T00:00:00-04:00,0,0,2,67.7,70.0,72.8,81.9,90.3,99.9,81.9,90.3,99.9,1013.8,1015.0,1016.2,0.02,-0.7,0.0,0.8,0,321.4,928.2,7713.4,45.1,61.4,77.6,1013.7,1015.0,1016.1,0.0,0.0,14.5,15.8,17.3,78.0,85.2,93.2,78.0,85.2,93.2,195,204,211,2.3,6.1,11.0,3.4,11.0,20.5,3.8,10.3,16.8,71.9,74.6,77.0
211,10019,US,2019-07-31T00:00:00-04:00,0,23,81,66.9,68.6,69.9,71.9,80.1,94.1,71.9,80.1,94.1,1015.1,1016.5,1017.1,0.87,-0.7,0.1,1.1,0,228.7,795.1,5488.3,54.6,74.3,89.7,1015.0,1016.2,1017.1,0.0,0.0,14.0,14.8,15.8,71.9,77.8,88.3,71.9,77.8,88.3,227,239,250,0.6,3.2,8.7,0.4,5.1,14.0,0.6,4.3,11.9,68.9,71.4,75.5
212,10019,US,2019-08-01T00:00:00-04:00,0,5,53,56.3,63.1,69.3,71.2,80.1,87.7,71.2,80.1,87.7,1016.7,1018.2,1019.5,0.01,-0.6,0.1,0.6,0,312.1,894.3,7489.5,35.4,60.9,92.0,1016.8,1018.1,1019.3,0.0,0.0,9.8,12.4,15.1,71.2,79.3,87.5,71.2,79.3,87.5,332,295,325,0.4,3.1,6.1,0.3,6.3,13.0,0.5,5.3,9.2,67.1,69.1,70.6
213,10019,US,2019-08-02T00:00:00-04:00,0,34,100,58.9,64.3,67.5,73.4,80.3,86.5,73.4,80.3,86.5,1018.4,1019.5,1021.1,0.01,-0.6,0.0,0.5,0,303.4,887.2,7282.1,41.5,62.8,77.3,1018.5,1019.3,1020.6,0.0,0.0,10.7,12.8,14.3,73.4,78.6,85.1,73.4,78.6,85.1,155,168,164,1.0,4.8,9.9,2.5,8.2,14.5,2.8,7.1,12.1,67.8,69.3,71.1
214,10019,US,2019-08-03T00:00:00-04:00,0,18,58,65.8,68.2,70.5,69.7,80.9,89.0,69.7,80.9,89.0,1013.4,1015.9,1018.9,0.43,-0.9,-0.2,1.1,0,298.2,875.4,7156.7,51.9,72.1,91.8,1012.9,1015.8,1018.7,0.0,0.0,13.6,14.7,15.9,69.7,78.5,85.8,69.7,78.5,85.8,185,184,184,0.7,5.3,11.0,2.1,8.3,14.5,1.3,7.2,12.9,67.9,71.5,73.3
215,10019,US,2019-08-04T00:00:00-04:00,0,3,36,60.6,66.0,69.1,70.6,79.9,90.0,70.6,79.9,90.0,1011.8,1012.9,1014.2,0.19,-1.0,0.0,0.9,0,313.2,940.6,7516.1,38.9,68.2,92.3,1011.0,1012.6,1013.5,0.0,0.0,11.4,13.7,15.1,70.6,78.6,89.0,70.6,78.6,89.0,5,350,325,0.7,3.8,8.1,0.7,3.9,6.4,0.9,3.9,6.8,68.8,70.3,71.5
216,10019,US,2019-08-05T00:00:00-04:00,0,23,100,56.9,62.1,69.6,70.0,76.8,83.1,70.0,76.8,83.1,1012.9,1014.4,1016.1,0.0,-0.6,0.0,0.7,0,318.4,921.6,7642.1,42.8,63.4,87.0,1013.6,1014.7,1016.5,0.0,0.0,9.9,12.0,15.3,70.0,76.0,82.8,70.0,76.0,82.8,87,59,67,1.5,4.9,8.2,2.8,8.1,16.7,4.2,8.0,15.6,63.1,67.2,70.9
217,10019,US,2019-08-06T00:00:00-04:00,0,30,98,66.7,69.1,70.9,71.6,78.0,84.5,71.6,78.0,84.5,1009.8,1011.5,1013.0,0.06,-0.9,-0.1,0.5,0,267.6,781.1,6422.0,65.2,80.2,89.4,1009.9,1011.5,1012.9,0.0,0.0,14.0,15.2,16.1,71.6,75.9,81.0,71.6,75.9,81.0,145,149,150,1.5,4.7,9.8,3.5,7.4,11.1,2.9,6.8,10.2,69.4,71.2,72.6
218,10019,US,2019-08-07T00:00:00-04:00,3,44,100,67.5,70.3,72.4,69.6,77.0,90.7,69.6,77.0,90.7,1007.6,1009.3,1010.7,1.12,-1.8,-0.1,1.5,0,231.6,844.0,5558.1,66.5,85.8,93.8,1007.0,1009.1,1010.6,0.0,0.0,14.3,15.8,17.1,69.6,75.0,84.5,69.6,75.0,84.5,185,188,191,1.3,6.4,13.2,2.9,9.7,18.5,5.4,9.4,16.8,68.2,71.7,75.8
